id,sold_price,predicted_price
1923691,540000,547050.3632499999
1605383,310000,286104.95282812504
1656221,244500,253546.47140624997
1458241,270000,243088.34068750002
485397,270000,285674.293359375
953077,215000,257524.950375
790113,233000,237335.346
1490221,750000,749889.7348750001
1018169,160000,152734.37868750002
179922,1210000,1220356.605
1124251,335000,333668.66125000006
1642102,335000,334346.625
934057,875000,874926.2469375001
1310456,448019,439344.7471875
1154593,361000,356476.77559374995
1406531,675000,638129.13534375
1069948,625000,608330.784125
744179,200000,233240.035265625
889468,370871,372550.5035
736135,147000,170702.8334375
858019,305000,272380.36125
362717,145000,142645.962640625
146908,250000,224302.23359375
1836140,500000,494866.51824999996
1223733,170000,172322.84753125
455173,150000,169419.354890625
606590,1175000,1184514.251625
1678865,310000,307346.743828125
812164,235000,232965.79009375002
476788,310500,307477.32125000004
1200546,365000,364272.4884375
980849,210000,195223.25132812498
1657689,175000,174684.77590625
1546768,205000,204148.79062500002
1691682,265000,260855.841796875
1177947,325000,323717.281875
1812894,205000,237078.11125000005
477326,250000,252605.12420312501
1269247,145000,158632.5234375
431044,1400000,1391974.57375
988438,425000,419315.9448125
1729555,305000,281924.85445312504
973152,1250000,1235105.6445
1812737,167000,153126.0568359375
797740,850000,850849.0171875
496119,303455,290196.765
1512975,310000,314257.1274375
1672726,355000,362090.7536875
652964,180000,175668.25579687502
1790053,130000,142394.119875
1577276,295000,292355.091796875
35175,227000,222178.85090625
1291078,225000,219522.06625
226462,250000,272725.3978125
808328,219000,219719.34796875
119634,193000,198648.59203125
659945,410000,516842.39687500003
1754831,310000,322668.66796875
1718883,940000,941158.86375
637923,660000,657860.292625
1655483,225000,225295.80603125002
756058,237000,247168.53281250002
1809581,212500,210752.55609375003
855254,220152,185638.83203125003
401657,770000,779615.8525
1642365,380000,374933.0633125
554157,282000,289166.15053125005
1764417,1285000,1276896.9914999998
558072,110000,106880.5885
635403,230000,234025.681875
1376321,230000,222190.13999999998
1352450,175000,176370.248234375
1368210,150000,150236.2015
1303945,132000,131754.614484375
1276462,340000,335490.01171875
377961,385000,386786.165625
1812737,98000,103579.15084375
1707839,272500,289629.105234375
1124243,210000,216087.0153125
1860911,421500,303921.28181250003
1790083,290000,295269.44375
1120385,135000,139730.998765625
498519,476515,470489.9593125
927595,1200000,1023677.2779999999
1087223,700000,695212.644875
20973,376500,407979.30874999997
1276464,279000,276277.75459375
172434,300000,378682.62928125
1378764,448017,447892.75912500004
1701369,450000,483564.7953125
904452,495000,496465.93424999993
1390662,400000,402215.19562500005
1411998,185000,183967.62393749997
153531,295000,269096.5125
27644,555000,548288.505
805193,70000,94812.7441171875
858606,238000,236517.8096875
805741,328000,337479.7066875
231653,352000,512199.90890624997
771284,180000,192109.2481875
62566,104000,104918.4575625
1747445,302500,379126.158125
112659,415000,409490.59612500004
1924166,365000,364775.98543749994
135442,360000,385867.021
637983,830000,830746.433
895958,258000,277872.91059375
1467137,410000,406226.01
927333,250000,252073.67625
1323050,176211,254475.84421875
210573,91000,124923.93346875001
1801487,332500,321207.74418750004
1087438,400000,401557.93450000003
191627,750000,750839.6793750001
1285072,175000,188909.98996875001
1124770,453000,449673.1873125
995987,172000,171130.518046875
618097,587401,587365.0799375001
1155568,550000,552199.547625
135124,555000,557857.01509375
65876,420000,415994.1418125
729171,704500,700404.9761249999
739726,235000,231680.117109375
664717,172500,182040.86432812497
1558190,390000,391044.1624375
1901375,281000,244496.46162499997
940055,265000,260902.107421875
62439,175000,178829.244140625
1680452,305000,305846.3659375
454279,370000,370660.05640625
142075,250000,256908.126890625
96122,310000,259370.15287500003
165033,342500,332435.28714062506
1049283,660000,675367.168125
1307757,295000,416677.44299999997
256460,174039,182335.5378125
892331,130000,129577.1338125
1178425,777500,779109.5194999999
55398,200000,207228.25296875002
1672611,290000,279048.105421875
903555,70000,65821.4359765625
1493,377000,389389.6765625
766493,900000,887660.2986875002
614894,266000,285234.22265625
1585806,260000,255422.43512500002
73053,180000,182335.5378125
1215837,422000,432296.65984375
1261973,180000,182123.70534374999
652572,420000,418419.9586875
908482,139000,143459.464375
1410748,685000,686513.16875
956784,815000,811265.4874999999
630013,200500,228051.776875
20848,345000,343067.206203125
1178453,430000,432179.216
1124243,297000,285166.8635625
1489539,850000,844795.4458125
323477,330000,338799.74315625004
1658510,355000,367087.22875
1619651,320000,319711.0
1405682,305000,308159.43575
1002697,275000,270238.83968750003
1919215,327711,336775.42762500007
1756821,1150000,1144754.4625000001
1209300,537000,439316.03734375
934126,380000,377291.8438750001
237084,340000,333223.76953125
127044,100000,97960.51825000001
732676,680000,679280.6725
1832751,525000,503942.73593749997
166202,91000,84507.197
1198558,280000,317523.42103125
569662,482000,489660.40206250007
1946919,700000,688951.71675
606883,250000,249357.75375
1824920,1000000,990083.959375
1139300,333333,349586.970375
385880,220000,222794.05199999997
20040,270000,284663.80874999997
1315619,395000,393131.825125
415828,527000,525408.6613125
797809,200000,195436.542984375
1368844,375000,369516.48046875
308052,245000,236163.7265
65375,675000,669768.4019999999
912325,240000,234276.33585937502
790342,230000,231279.64618749998
1383593,500000,494686.72625
1467659,298000,295925.553
499177,126000,138819.09375
450186,199118,202130.41912500001
17011,86500,95859.27996093749
88853,248000,205696.56600000002
1276548,240000,244635.758125
1592637,233000,254310.19368749997
1277634,400000,368309.34187500004
1344814,375000,380527.3153125
135010,192000,186734.50796875
650966,388000,398522.57453125005
1714310,215000,230250.320859375
712963,143500,143779.58601562498
1747445,200000,295944.7473125
523870,400000,395116.3591875
4440,395000,402123.07849999995
1063068,200000,211088.30550000002
27504,260000,275827.39453125
23485,300000,301139.918625
782537,600000,588421.89409375
88474,165000,157150.396734375
735611,295000,292350.8480625
1865600,184788,197155.19175000003
710286,240000,224391.92875
908290,200000,194214.80953125
1699131,508500,477096.89671875
408253,170000,172996.5890625
149625,750000,707671.8641250001
35955,625000,598891.8690625001
683045,405000,402176.36100000003
1673747,172000,164378.5404375
1562923,177000,181323.74671875
469337,1269383,1268158.2143750002
56496,665000,663078.14625
1025984,200000,200900.56078125
393230,750000,741322.4275
820970,188000,201977.74695312502
1220328,461000,458669.20349999995
785504,545000,548910.3384375001
781617,190800,218412.27928125
866655,460000,476860.54993750004
1923075,157500,156117.969421875
1657338,270000,274742.4403125
1367675,262000,251787.47129687498
120222,270000,273307.7960625
1792680,1550000,1532892.3615
615320,166000,168438.7696875
523135,340000,339819.87046875
50795,550000,547766.9085624999
1525626,925000,920540.210375
1344676,460000,481864.96437500004
458171,235000,246657.0309375
900530,295000,291788.4585
1603954,100000,130425.1693125
461745,750000,758048.686625
1169851,430000,436595.82524999994
736473,410000,411120.66475000005
1348488,3795000,3773893.3875
668412,2485000,2489414.30925
760019,176000,193188.515625
400780,518000,514110.8671875
789881,750000,779731.4395
858180,156651,160213.83125
516422,167000,168015.31375
789202,206000,212315.433
131318,285000,291501.6109375
672521,260000,263087.6771875
1831720,765000,761742.5765625
1220429,250000,248573.28403125
232117,247000,193234.00078125
1340456,301000,306061.74503125
429872,240000,246652.8735
480997,640000,582542.4178749999
885360,475000,459852.9714999999
528739,170000,171507.642125
1482654,750000,752027.83475
399068,122500,123908.058
1923246,320000,300483.26275
135048,725000,719962.6518750001
909164,240000,160933.55578125
1565712,205000,218452.58325
1757069,235000,277299.93684375
42970,460000,459987.6961875
1878307,95000,93671.8055
983540,275000,271912.42453124997
1772314,400000,403050.84606250003
656132,168000,142394.119875
1779854,277000,277993.912734375
42526,335000,332629.11662499997
954082,461000,480995.84750000003
534051,316411,333559.07737500005
1877380,485000,458843.76312500006
1935623,270000,349986.427125
1671311,290000,292845.18240625004
927186,1095000,1085219.445
795055,1060000,1061867.005625
1620119,800000,793641.13
1617822,337000,354174.76656250004
1596770,1210000,1141740.211875
1896231,316411,320787.30562500004
592046,419000,428336.04175000003
173499,750000,732674.213125
690550,360000,359892.6063125
1558768,1100000,1098220.4296875
107478,150000,145193.391546875
1905118,195100,203785.03632812502
531540,207500,205868.50687500002
1455157,105000,109691.222265625
1938513,275000,286080.127734375
1215951,300000,283703.7509375
842943,210000,202751.683640625
1018767,485000,489862.9395
1650466,327500,328881.98628125
1010730,142500,151479.92703125
1031236,175000,179776.7259375
1367824,275000,271933.66678125
812061,320000,324903.1335
1596502,575000,570134.8086875001
1900911,1500000,1508068.27725
268545,189000,194625.77653125
1740734,249000,245389.16015625
1169851,303800,302730.65775
344924,220000,206589.423625
219424,385000,374300.47621875
1913595,200000,205696.56600000002
1227154,472907,481361.2
499983,165000,164945.50734375
27504,300000,291433.00795312505
569147,405000,410390.53853125
716721,270000,268783.189453125
447592,290000,291935.964375
712965,305000,420119.02640624996
1612383,350000,361533.57190625
1290318,296000,289992.14034375
1865749,406800,404396.6745
1498192,510000,429476.96765625
781268,252500,240799.38678124998
1372157,475000,465335.54125
1943092,275000,275226.008671875
1900100,580000,579733.9841875
1483060,150000,155750.4786875
437053,150000,159586.9605
432216,320000,305943.76087500004
1722912,195000,218452.58325
949947,490000,481599.2878125
1512516,250000,257626.16484374998
1550643,120000,287456.84825
1093870,365000,386205.79443750007
728422,460000,461791.35437500005
1780723,410000,504142.8316875
1595278,236500,234519.96675000002
1930947,301000,296668.44140625
804594,750000,749602.1070000001
668365,337000,338894.10099999997
789940,570000,561432.0808125
1372158,232500,245958.8540625
1209061,1000000,1001943.723375
1436392,337500,350087.10953125
957398,255000,274218.795
781573,117000,118464.6078125
1528322,350000,353227.26037499995
1718122,415000,411406.20125
744528,115000,121457.46599999999
442196,390000,408544.0645
1208371,140000,136226.258578125
889429,450000,519094.01562500006
1931926,144000,141725.5145625
1158346,457973,456234.6879687501
409517,173000,195243.482109375
1520396,365000,375538.93343750003
1855529,325000,348877.3121875
927469,158000,147253.4912109375
553932,985000,985034.5025000001
1077178,576511,578481.258
542629,380000,379189.05721875007
1832751,675000,702402.65875
1213146,1190000,359038.13034375006
978295,370000,323032.5646875
1497568,680000,669693.5771875
1498150,402500,411945.7103125
1602763,400000,391674.12243750005
1124600,285000,280445.84971875
1314552,140000,142776.185625
50072,95000,232851.36428125
1883902,375300,254038.45303125
1002996,565000,562713.8943125001
903555,145000,152058.90975
796760,219000,220932.78115624998
439967,182300,161765.47987500002
440672,505000,512973.14737499994
347562,238000,241123.9926875
1300200,75000,149064.00153125
484934,240000,247251.5146875
903862,215000,174470.695
1703802,865000,847880.9767499999
146908,223000,245506.940921875
1288739,125000,152162.945
195639,210000,213757.19990625
813162,218000,196621.62118750002
168678,448017,442082.63859375
1867984,525000,501214.95725
1862349,1300000,1077093.734125
1323141,433000,443334.31796875
1733396,578000,577763.76346875
561354,580000,571245.6796875
1265135,198000,198205.49346875
1512964,1600000,1596786.624375
1353390,200000,206492.1146875
1212039,127000,139988.1413125
1015941,140000,145704.512375
19843,1418040,1401254.0696250002
210636,167000,160287.91289062498
1273756,80000,81837.4725
1044754,1095154,1100894.3220000002
896070,193000,191825.41096875
554357,410000,415527.75
1190131,140000,140661.99828125
20798,955000,974037.0044999999
1345437,375000,372445.454125
339957,445000,476605.67250000004
13349,165000,172032.193328125
1106926,285000,252449.109453125
888310,416000,372160.23343749996
1875715,280000,231560.730625
1250111,119079,147666.4646875
590567,185842,192110.17096875
1855137,950000,945574.8187499999
1790100,632202,627924.0
1687653,240000,239482.88593750002
1868126,382000,380350.0786875
1946417,100000,108978.358125
1635397,603000,612745.6630000001
735726,237000,244798.29750000002
1314413,182500,211241.62581250002
1551321,630000,629292.8635000001
1927123,592379,589122.9878125001
743316,223333,473832.87453125004
774251,355000,333134.292875
772105,206000,304250.58259375
1200725,350000,345130.582125
1512266,285000,281282.3305
302998,475000,485435.00390625
1581001,215304,230075.417
1101465,680000,679750.734375
1520800,390000,395232.13331249997
703715,195000,188293.51475
